"","SVM_LABEL","SVM_PROB","GLMNET_LABEL","GLMNET_PROB","MAXENTROPY_LABEL","MAXENTROPY_PROB","LOGITBOOST_LABEL","LOGITBOOST_PROB","BAGGING_LABEL","BAGGING_PROB","FORESTS_LABEL","FORESTS_PROB","NNETWORK_LABEL","NNETWORK_PROB","TREE_LABEL","TREE_PROB","MANUAL_CODE","CONSENSUS_CODE","CONSENSUS_AGREE","CONSENSUS_INCORRECT","PROBABILITY_CODE","PROBABILITY_INCORRECT"
"598","2",0.807049465330603,"2",0.71354203017306,"9",0.547059920958852,"2",0.982013790037908,"1",0.52,"2",0.48,"1",0.829328130911856,"2",0.62,2,2,5,0,2,0
"599","1",0.308418759894576,"1",0.264485398712347,"1",0.991312071673928,"1",0.5,"1",0.76,"6",0.425,"11",0.479511640344368,"1",0.277777777777778,9,1,6,1,1,1
"600","6",0.498410609594199,"2",0.465547269685325,"2",0.954775122942253,"2",0.982013790037908,"6",0.92,"6",0.78,"6",0.774177484192294,"6",0.822916666666667,6,6,5,0,2,1
"601","6",0.939395740740419,"6",0.968059185798226,"6",1,"6",0.999664649869534,"6",1,"6",0.89,"1",0.827858686934055,"6",0.822916666666667,6,6,7,0,6,0
"602","6",0.890227641561665,"6",0.827659037622326,"6",1,"6",0.997527376843365,"6",1,"6",0.825,"2",0.753909224763557,"6",0.822916666666667,6,6,7,0,6,0
"603","6",0.79151007815787,"6",0.669199339866061,"6",0.998530766996706,"6",0.880797077977882,"6",0.76,"6",0.88,"6",0.748365543241142,"6",0.822916666666667,6,6,8,0,6,0
"604","6",0.867084974916004,"6",0.845501417108498,"6",0.999999999999998,"6",0.982013790037908,"6",1,"6",0.865,"6",0.559476059910919,"6",0.822916666666667,6,6,8,0,6,0
"605","6",0.838500473299459,"6",0.816898846809394,"6",0.999999999996528,"6",0.982013790037908,"6",1,"6",0.83,"6",0.563073982842329,"6",0.822916666666667,6,6,8,0,6,0
"606","6",0.838500473299459,"6",0.816898846809394,"6",0.999999999996528,"6",0.982013790037908,"6",1,"6",0.83,"6",0.563073982842329,"6",0.822916666666667,6,6,8,0,6,0
"607","6",0.908096696784008,"6",0.963045402359282,"6",1,"6",0.999664649869534,"6",1,"6",0.865,"6",0.649431523419548,"6",0.822916666666667,6,6,8,0,6,0
"608","6",0.908096696784008,"6",0.963045402359282,"6",1,"6",0.999664649869534,"6",1,"6",0.865,"6",0.649431523419548,"6",0.822916666666667,6,6,8,0,6,0
"609","6",0.779218718179976,"6",0.82040652545006,"6",0.999999999997769,"6",0.982013790037908,"6",1,"6",0.93,"6",0.808205121680616,"6",0.822916666666667,6,6,8,0,6,0
"610","6",0.912730763354495,"6",0.968784102218032,"6",1,"6",0.999664649869534,"6",1,"6",0.885,"11",0.34864452461044,"6",0.822916666666667,6,6,7,0,6,0
"611","6",0.912730763354495,"6",0.968784102218032,"6",1,"6",0.999664649869534,"6",1,"6",0.885,"11",0.34864452461044,"6",0.822916666666667,6,6,7,0,6,0
"612","6",0.858055847184016,"6",0.830038058279018,"6",0.99999999999946,"6",0.997527376843365,"6",0.96,"6",0.885,"11",0.476955061260734,"6",0.822916666666667,6,6,7,0,6,0
"613","6",0.891387679680548,"6",0.80014272033739,"6",0.999999999999723,"6",0.880797077977882,"6",0.96,"6",0.79,"5",0.367322435545411,"6",0.822916666666667,6,6,7,0,6,0
"614","6",0.87731064644746,"6",0.97358528526549,"6",0.999999999999623,"6",0.997527376843365,"6",1,"6",0.945,"11",0.345305974361495,"6",0.822916666666667,6,6,7,0,6,0
"615","6",0.943157373437432,"6",0.971694556439809,"6",1,"6",0.999954602131298,"6",1,"6",0.98,"6",0.681668576957303,"6",0.822916666666667,6,6,8,0,6,0
"616","6",0.947163458653453,"6",0.966332396887422,"6",0.999999999999998,"6",0.999664649869534,"6",0.96,"6",0.985,"11",0.473231211639874,"6",0.822916666666667,6,6,7,0,6,0
"617","6",0.921719266634071,"6",0.822409072387648,"6",0.999999999999919,"6",0.880797077977882,"6",0.96,"6",0.825,"3",0.743863632124821,"6",0.822916666666667,6,6,7,0,6,0
"618","6",0.785718495229763,"6",0.747093588842384,"6",0.999999999463397,"6",0.5,"6",0.92,"6",0.77,"11",0.435893862305514,"6",0.822916666666667,6,6,7,0,6,0
"619","6",0.862881131141569,"6",0.812371878277048,"6",0.999999999999996,"6",0.997527376843365,"6",1,"6",0.865,"11",0.361326954798029,"6",0.822916666666667,6,6,7,0,6,0
"620","6",0.866853568631168,"6",0.793120837506154,"6",0.999999999999998,"6",0.982013790037908,"6",1,"6",0.865,"6",0.715776416449941,"6",0.822916666666667,6,6,8,0,6,0
"621","6",0.920506554969179,"6",0.969665893989139,"6",1,"6",0.999664649869534,"6",1,"6",0.895,"6",0.647214610033774,"6",0.822916666666667,6,6,8,0,6,0
"622","6",0.920506554969179,"6",0.969665893989139,"6",1,"6",0.999664649869534,"6",1,"6",0.895,"6",0.647214610033774,"6",0.822916666666667,6,6,8,0,6,0
"623","6",0.677855509157896,"6",0.561227995568527,"6",0.998951538161758,"2",0.5,"6",0.92,"6",0.74,"11",0.410886898492803,"6",0.822916666666667,6,6,6,0,6,0
"624","6",0.873507882078026,"6",0.863312425138662,"6",0.999999999993968,"6",0.880797077977882,"6",1,"6",1,"6",0.812090127195691,"6",0.822916666666667,6,6,8,0,6,0
"625","6",0.948785378005282,"6",0.971887815187312,"6",0.999999999999999,"6",0.999664649869534,"6",0.96,"6",0.99,"11",0.481532360058717,"6",0.822916666666667,6,6,7,0,6,0
"626","6",0.869610178874096,"6",0.845501417108498,"6",0.999999999999998,"6",0.982013790037908,"6",1,"6",0.865,"6",0.559387984557746,"6",0.822916666666667,6,6,8,0,6,0
"627","6",0.869610178874096,"6",0.845501417108498,"6",0.999999999999998,"6",0.982013790037908,"6",1,"6",0.865,"6",0.559387984557746,"6",0.822916666666667,6,6,8,0,6,0
"628","6",0.89555017951675,"6",0.970892821610275,"6",1,"6",0.999664649869534,"6",1,"6",1,"6",0.798665815954282,"6",0.822916666666667,6,6,8,0,6,0
"629","6",0.848474628661877,"6",0.963970375336246,"6",1,"6",0.999664649869534,"6",1,"6",0.955,"2",0.575494078526775,"6",0.822916666666667,6,6,7,0,6,0
"630","6",0.738675770663273,"6",0.801864519791619,"6",0.999999999999511,"6",0.880797077977882,"6",0.52,"6",0.825,"11",0.479313109750735,"6",0.822916666666667,6,6,7,0,6,0
"631","6",0.778501111581417,"6",0.850978629822768,"6",0.999999999917462,"6",0.880797077977882,"6",1,"6",0.935,"5",0.353158744035317,"6",0.822916666666667,6,6,7,0,6,0
"632","2",0.882945625859613,"2",0.850056920424566,"2",1,"2",0.982013790037908,"2",0.96,"2",0.725,"2",0.707396962811751,"6",0.614285714285714,2,2,7,0,2,0
"633","2",0.846337168105056,"2",0.788638493886165,"2",1,"2",0.880797077977882,"2",1,"2",0.785,"1",0.58019836778376,"2",0.62,2,2,7,0,2,0
"634","2",0.643313647497224,"2",0.77764208550587,"2",0.999999999998537,"2",0.880797077977882,"2",0.88,"2",0.76,"11",0.481826949396691,"2",0.62,2,2,7,0,2,0
"635","2",0.814107191404476,"2",0.77764208550587,"2",0.99999999995946,"2",0.880797077977882,"2",1,"2",0.86,"6",0.806577474770967,"2",0.62,2,2,7,0,2,0
"636","6",0.734593880653225,"6",0.495847036985548,"6",0.999999999183655,"6",0.982013790037908,"6",0.84,"6",0.65,"11",0.482573207673218,"6",0.614285714285714,10,6,7,1,6,1
"637","6",0.359361430803219,"6",0.301134920624752,"6",0.999999767799436,"1",0.119202922022118,"1",0.52,"6",0.52,"6",0.703906539681043,"1",0.277777777777778,9,6,5,1,6,1
"638","10",0.716628425864158,"10",0.898859704319178,"10",0.999999999999996,"10",0.880797077977882,"1",0.4,"10",0.375,"11",0.480614213556232,"1",0.277777777777778,10,10,5,0,10,0
"639","10",0.912726712308165,"10",0.5965297517013,"10",1,"10",0.997527376843365,"10",0.48,"10",0.48,"11",0.482891779593449,"1",0.277777777777778,10,10,6,0,10,0
"640","1",0.621687454826664,"2",0.400599807839773,"1",0.999865685174091,"1",0.5,"1",0.72,"2",0.53,"6",0.521917484502058,"2",0.62,2,1,4,1,1,1
"641","1",0.382706249779037,"2",0.409951558649371,"2",0.976065368898331,"9",0.5,"1",0.44,"6",0.275,"1",0.672565148445668,"1",0.277777777777778,2,1,4,1,2,0
"642","2",0.553217504374931,"2",0.614942184692138,"2",0.994341988037146,"2",0.5,"6",0.6,"6",0.425,"11",0.476286503354431,"6",0.614285714285714,2,2,4,0,2,0
"643","10",0.268303767543085,"2",0.759571781153789,"2",0.999999996579505,"1",0.119202922022118,"1",0.48,"2",0.285,"3",0.713890294135719,"1",0.277777777777778,1,1,3,0,2,1
"644","10",0.532832661090788,"2",0.315996630288533,"8",0.992544658080853,"2",0.119202922022118,"1",0.24,"10",0.245,"3",0.742639639365518,"1",0.277777777777778,2,1,2,1,8,1
"645","2",0.56760232861605,"2",0.420868936029776,"1",0.999987129492081,"2",0.880797077977882,"2",0.64,"2",0.7,"11",0.482548240926458,"2",0.62,9,2,6,1,1,1
"646","1",0.272136450501855,"8",0.215190381851646,"5",0.999337674737042,"1",0.119202922022118,"8",0.32,"5",0.345,"11",0.383392453542397,"8",0.491803278688525,2,8,3,1,5,1
"647","6",0.362546901849523,"6",0.746347561827078,"1",0.999690165572796,"1",0.119202922022118,"6",0.88,"6",0.725,"11",0.330965262245254,"6",0.822916666666667,6,6,5,0,1,1
"648","1",0.339141073102381,"6",0.538231479917245,"1",0.993943358724312,"1",0.119202922022118,"6",0.92,"6",0.69,"6",0.39780698040904,"6",0.614285714285714,6,6,5,0,1,1
"649","2",0.66929418993811,"2",0.601573374881636,"2",0.999999999991547,"1",0.5,"2",0.96,"2",0.7,"6",0.585372469541783,"2",0.62,2,2,6,0,2,0
"650","6",0.569084864840911,"1",0.809001867436142,"6",0.99994522599616,"1",0.119202922022118,"6",0.88,"6",0.775,"6",0.658900485541865,"6",0.822916666666667,11,6,6,1,6,1
"651","1",0.360547640129554,"6",0.514262873243625,"2",0.997893579628792,"1",0.119202922022118,"6",0.88,"6",0.565,"6",0.47146272858944,"6",0.614285714285714,1,6,5,1,2,1
"652","2",0.497152758452198,"2",0.45089736952536,"2",0.999999999986204,"9",0.880797077977882,"6",0.92,"6",0.58,"11",0.455678437534814,"6",0.614285714285714,2,2,3,0,2,0
"653","6",0.355974650712921,"6",0.552295116864649,"6",0.998659807469838,"1",0.119202922022118,"6",0.92,"6",0.77,"6",0.714587421373034,"6",0.614285714285714,6,6,7,0,6,0
"654","1",0.438590046324505,"6",0.515782530247819,"2",0.860540955604382,"9",0.5,"6",0.76,"6",0.45,"1",0.670095400814172,"6",0.614285714285714,1,6,4,1,2,1
"655","6",0.705952712575509,"6",0.788603030753937,"6",0.999999996862336,"6",0.982013790037908,"6",1,"6",0.86,"11",0.482999825951701,"6",0.822916666666667,2,6,7,1,6,1
"656","6",0.666344792590118,"6",0.38770949829659,"6",0.999999315878636,"6",0.880797077977882,"6",0.52,"6",0.545,"11",0.470884876026357,"6",0.614285714285714,2,6,7,1,6,1
"657","6",0.566954468591399,"6",0.767496555611688,"6",0.99999998418701,"6",0.880797077977882,"6",0.64,"6",0.655,"11",0.47369281676898,"6",0.822916666666667,2,6,7,1,6,1
"658","6",0.676000559886545,"6",0.698976010763041,"6",0.999997745527034,"6",0.982013790037908,"6",0.88,"6",0.75,"1",0.591345881837173,"6",0.822916666666667,6,6,7,0,6,0
"659","6",0.922464936463053,"6",0.951777250958038,"6",0.999999999997064,"6",0.999664649869534,"6",1,"6",0.86,"2",0.66398054677124,"6",0.822916666666667,6,6,7,0,6,0
"660","6",0.896139523002925,"6",0.807279655760333,"6",0.999999999999998,"6",0.999664649869534,"6",0.96,"6",0.685,"1",0.819926719790083,"6",0.822916666666667,6,6,7,0,6,0
"661","6",0.829819103823711,"6",0.846948096900396,"6",0.999999999998569,"6",0.997527376843365,"6",0.96,"6",0.695,"11",0.469736513989242,"6",0.822916666666667,6,6,7,0,6,0
"662","6",0.616312791579148,"6",0.799270487469863,"6",0.491460952822908,"6",0.880797077977882,"6",0.96,"6",0.78,"11",0.441111148881443,"6",0.822916666666667,6,6,7,0,6,0
"663","6",0.846101392636969,"6",0.904040295587657,"6",0.999999966307418,"6",0.997527376843365,"6",0.96,"6",0.79,"5",0.556609126717235,"6",0.822916666666667,6,6,7,0,6,0
"664","2",0.595001991918266,"2",0.344776393136153,"1",0.968490478893086,"1",0.880797077977882,"2",0.8,"2",0.61,"11",0.47444461427016,"2",0.62,2,2,5,0,1,1
"665","2",0.595001991918266,"2",0.344776393136153,"1",0.968490478893086,"1",0.880797077977882,"2",0.8,"2",0.61,"11",0.474453096127681,"2",0.62,2,2,5,0,1,1
"666","2",0.764218473202556,"2",0.412271077131262,"2",0.997156439756369,"1",0.5,"2",0.8,"2",0.69,"1",0.693643823192523,"2",0.62,2,2,6,0,2,0
"667","6",0.683995243246067,"6",0.621649561898367,"6",0.997244266078712,"6",0.880797077977882,"6",0.6,"6",0.71,"6",0.51797155186606,"6",0.614285714285714,6,6,8,0,6,0
"668","2",0.59915579760809,"6",0.393144752956593,"2",0.999996056874424,"2",0.5,"2",0.48,"6",0.44,"9",0.545929373830792,"6",0.614285714285714,6,2,4,1,2,1
"669","6",0.803817271339107,"6",0.60762379414986,"6",0.999999356364348,"6",0.982013790037908,"6",0.6,"6",0.68,"6",0.811439518214312,"6",0.614285714285714,6,6,8,0,6,0
"670","6",0.449361796874556,"6",0.442643294542864,"2",0.99999999412475,"6",0.5,"6",0.6,"6",0.475,"11",0.347174721843247,"6",0.614285714285714,2,6,6,1,2,0
"671","6",0.441095898367071,"2",0.442500050674317,"2",0.999999999982148,"1",0.5,"6",0.6,"6",0.62,"11",0.482988356376646,"6",0.614285714285714,2,6,4,1,2,0
"672","6",0.441095898367071,"2",0.442500050674317,"2",0.999999999982148,"1",0.5,"6",0.6,"6",0.62,"11",0.482988367534469,"6",0.614285714285714,2,6,4,1,2,0
"673","6",0.759273450772625,"6",0.596745472782777,"6",0.999999797792377,"6",0.880797077977882,"6",0.6,"6",0.705,"11",0.482672673768221,"6",0.614285714285714,6,6,7,0,6,0
"674","6",0.886733570389802,"6",0.536980909194017,"6",0.999999978144513,"6",0.997527376843365,"6",0.6,"6",0.545,"11",0.482999825951701,"6",0.822916666666667,6,6,7,0,6,0
"675","6",0.656885014548936,"6",0.937730822482603,"6",0.999970954360637,"6",0.999664649869534,"6",0.92,"6",0.625,"11",0.482994924251056,"6",0.822916666666667,6,6,7,0,6,0
"676","1",0.57506181426287,"6",0.259417639860499,"2",0.964877442327465,"1",0.5,"1",0.68,"1",0.38,"3",0.728822763482681,"1",0.277777777777778,9,1,5,1,2,1
"677","2",0.693703782460211,"2",0.638606778243174,"2",0.99999997024064,"2",0.880797077977882,"2",1,"2",0.83,"11",0.47807287839574,"2",0.62,2,2,7,0,2,0
"678","2",0.540566395687063,"2",0.61744276351486,"2",0.999983815164648,"2",0.119202922022118,"1",0.28,"6",0.305,"11",0.482959402978112,"1",0.277777777777778,2,2,4,0,2,0
"679","10",0.261535994757042,"10",0.310139652265682,"8",0.682077721973218,"1",0.119202922022118,"1",0.6,"6",0.38,"2",0.745543165645657,"1",0.277777777777778,2,1,3,1,2,0
"680","6",0.736907939611994,"6",0.680633619029495,"6",0.999999946997177,"6",0.880797077977882,"6",1,"6",0.845,"6",0.656628980009851,"6",0.614285714285714,6,6,8,0,6,0
"681","6",0.777581166281157,"6",0.636813939888514,"6",0.999999999942491,"6",0.880797077977882,"6",1,"6",0.865,"6",0.669139729095182,"6",0.614285714285714,6,6,8,0,6,0
"682","6",0.777581166281157,"6",0.636813939888514,"6",0.999999999942491,"6",0.880797077977882,"6",1,"6",0.865,"6",0.668431358977552,"6",0.614285714285714,6,6,8,0,6,0
"683","6",0.556006742245336,"6",0.671870957321396,"6",0.999999982978371,"6",0.5,"6",1,"6",0.845,"11",0.34406552266452,"6",0.614285714285714,6,6,7,0,6,0
"684","6",0.837762964198727,"6",0.658251595104387,"6",0.999999999986884,"6",0.982013790037908,"6",1,"6",0.785,"11",0.458331306503363,"6",0.614285714285714,6,6,7,0,6,0
"685","6",0.794100827526366,"1",0.821647268932641,"6",0.99999999999612,"6",0.880797077977882,"6",1,"6",0.905,"11",0.460355819397762,"6",0.614285714285714,6,6,6,0,6,0
"686","6",0.817473418560015,"6",0.633296543475779,"6",0.999999999998529,"6",0.982013790037908,"6",1,"6",0.785,"11",0.471992085502664,"6",0.614285714285714,6,6,7,0,6,0
"687","6",0.621744189214698,"6",0.489499430109532,"6",0.999946770301625,"6",0.5,"6",0.92,"6",0.595,"11",0.482913494147758,"6",0.614285714285714,2,6,7,1,6,1
"688","6",0.901639388228169,"6",0.643152428934284,"6",0.999999999999981,"6",0.997527376843365,"6",1,"6",0.695,"11",0.415342633813187,"6",0.614285714285714,6,6,7,0,6,0
"689","6",0.576243015871501,"6",0.459084360965517,"6",0.999405358422662,"6",0.5,"6",1,"6",0.84,"11",0.450790828253923,"6",0.614285714285714,6,6,7,0,6,0
"690","6",0.812732092911434,"6",0.713311626179191,"6",0.999999995947419,"6",0.5,"6",1,"6",0.86,"11",0.482969120206522,"6",0.614285714285714,6,6,7,0,6,0
"691","6",0.814993420023117,"6",0.683996077919758,"6",0.999999999996121,"6",0.880797077977882,"6",1,"6",0.92,"6",0.664928531701001,"6",0.614285714285714,6,6,8,0,6,0
"692","6",0.676858845799795,"6",0.685703912361489,"6",0.999999995074939,"6",0.5,"6",0.96,"6",0.885,"11",0.360768320110685,"6",0.614285714285714,2,6,7,1,6,1
"693","6",0.588319741968414,"6",0.489063959144323,"6",0.995906952958998,"6",0.5,"6",0.96,"6",0.6,"11",0.48295848692882,"6",0.614285714285714,2,6,7,1,6,1
"694","6",0.609273863556355,"6",0.538669846916316,"6",0.999999830774255,"6",0.5,"6",1,"6",0.655,"6",0.752473476773066,"6",0.614285714285714,2,6,8,1,6,1
"695","6",0.77580866283671,"6",0.674764745712383,"6",0.999999999999766,"6",0.982013790037908,"6",0.92,"6",0.78,"6",0.666828498630501,"6",0.614285714285714,6,6,8,0,6,0
"696","6",0.464101019913318,"6",0.530751479881501,"6",0.775836668602692,"2",0.5,"6",0.96,"6",0.625,"11",0.482968119285248,"6",0.614285714285714,2,6,6,1,6,1
"697","6",0.545978846964341,"6",0.66686448792031,"6",0.999949286171232,"6",0.880797077977882,"6",0.96,"6",0.72,"11",0.475858660260544,"6",0.614285714285714,2,6,7,1,6,1
"698","6",0.82712467226233,"6",0.65806551323863,"6",0.999999999987649,"6",0.982013790037908,"6",1,"6",0.785,"2",0.495497756987005,"6",0.614285714285714,6,6,7,0,6,0
"699","6",0.718270027983688,"6",0.680633619029495,"6",0.999999946995405,"6",0.880797077977882,"6",1,"6",0.84,"6",0.812116468190559,"6",0.614285714285714,6,6,8,0,6,0
"700","6",0.786239128036869,"6",0.850978629822768,"6",0.999999999989933,"6",0.880797077977882,"6",1,"6",0.98,"6",0.812250233300071,"6",0.822916666666667,6,6,8,0,6,0
"701","6",0.782381724435405,"6",0.850978629822768,"6",0.999999999989933,"6",0.880797077977882,"6",1,"6",0.98,"6",0.812246349116813,"6",0.822916666666667,6,6,8,0,6,0
"702","6",0.786239128036869,"6",0.850978629822768,"6",0.999999999989933,"6",0.880797077977882,"6",1,"6",0.98,"6",0.812250233300071,"6",0.822916666666667,6,6,8,0,6,0
"703","6",0.742199565183437,"6",0.939701011697466,"6",0.999999999999992,"6",0.880797077977882,"6",0.68,"6",0.735,"11",0.482685945408028,"2",0.666666666666667,6,6,6,0,6,0
"704","6",0.786239128036869,"6",0.850978629822768,"6",0.999999999989933,"6",0.880797077977882,"6",1,"6",0.98,"6",0.812250233300071,"6",0.822916666666667,6,6,8,0,6,0
"705","6",0.939345255638819,"6",0.957859497511408,"6",0.999999999997666,"6",0.999664649869534,"6",1,"6",0.9,"11",0.466086149935118,"6",0.822916666666667,6,6,7,0,6,0
"706","6",0.876274523049953,"6",0.863312425138662,"6",0.999999999993968,"6",0.880797077977882,"6",1,"6",1,"6",0.812072218433939,"6",0.822916666666667,6,6,8,0,6,0
"707","2",0.441601863838975,"6",0.590537345341657,"6",0.604477773651984,"2",0.5,"2",0.48,"2",0.525,"11",0.366199613626314,"2",0.666666666666667,2,2,5,0,2,0
"708","6",0.935626382819736,"6",0.864308373634898,"6",0.999999999999998,"6",0.982013790037908,"6",1,"6",0.97,"6",0.53657400846678,"6",0.822916666666667,6,6,8,0,6,0
"709","6",0.873471218581173,"6",0.633152235485016,"6",0.999915969575052,"6",0.880797077977882,"6",0.68,"6",0.76,"11",0.482451796165098,"6",0.822916666666667,6,6,7,0,6,0
"710","6",0.892333247244596,"6",0.827659037622326,"6",1,"6",0.997527376843365,"6",1,"6",0.825,"2",0.754784115294715,"6",0.822916666666667,6,6,7,0,6,0
"711","6",0.793224714033573,"6",0.938020673299169,"6",0.999999999999995,"12",0.999999984770021,"6",0.96,"6",0.91,"11",0.467895959098492,"6",0.822916666666667,6,6,6,0,6,0
"712","6",0.876274523049953,"6",0.863312425138662,"6",0.999999999993968,"6",0.880797077977882,"6",1,"6",1,"6",0.812072218433939,"6",0.822916666666667,6,6,8,0,6,0
"713","6",0.876274523049953,"6",0.863312425138662,"6",0.999999999993968,"6",0.880797077977882,"6",1,"6",1,"6",0.812072218433939,"6",0.822916666666667,6,6,8,0,6,0
"714","6",0.892135462470562,"6",0.970892821610275,"6",1,"6",0.999664649869534,"6",1,"6",1,"6",0.781012156106977,"6",0.822916666666667,6,6,8,0,6,0
"715","6",0.825693481314886,"6",0.919972346227972,"6",0.999999999999999,"6",0.982013790037908,"6",0.92,"6",0.88,"6",0.811082994904307,"1",0.277777777777778,6,6,7,0,6,0
"716","6",0.657497284524184,"6",0.801502107684491,"6",0.999999997449962,"6",0.880797077977882,"6",0.8,"6",0.51,"6",0.812135054882671,"2",0.62,6,6,7,0,6,0
"717","6",0.657497284524184,"6",0.801502107684491,"6",0.999999997449962,"6",0.880797077977882,"6",0.8,"6",0.51,"6",0.812135054882671,"2",0.62,6,6,7,0,6,0
"718","6",0.657497284524184,"6",0.801502107684491,"6",0.999999997449962,"6",0.880797077977882,"6",0.8,"6",0.51,"6",0.812135054882671,"2",0.62,6,6,7,0,6,0
"719","6",0.657497284524184,"6",0.801502107684491,"6",0.999999997449962,"6",0.880797077977882,"6",0.8,"6",0.51,"6",0.812135054882671,"2",0.62,6,6,7,0,6,0
"720","6",0.829340367855714,"6",0.919972346227972,"6",0.999999999999999,"6",0.982013790037908,"6",0.92,"6",0.88,"6",0.811018233907923,"1",0.277777777777778,6,6,7,0,6,0
"721","2",0.406107029431407,"6",0.366583108879635,"2",0.999993137882873,"9",0.5,"6",0.44,"6",0.56,"2",0.754604374523349,"6",0.614285714285714,6,6,4,0,2,1
"722","2",0.807877234240493,"2",0.790707446537554,"2",0.999999999999994,"2",0.982013790037908,"2",1,"2",0.705,"2",0.501816558991454,"2",0.666666666666667,2,2,8,0,2,0
"723","6",0.749313389479935,"6",0.713961724159248,"6",0.999999999145253,"6",0.5,"6",0.92,"6",0.71,"6",0.430365171846535,"6",0.822916666666667,6,6,8,0,6,0
"724","1",0.395975472739838,"2",0.38483326864892,"6",0.999953745570856,"1",0.119202922022118,"1",0.76,"6",0.42,"11",0.482627322291759,"1",0.277777777777778,6,1,4,1,6,0
"725","6",0.740760446251146,"6",0.680633619029495,"6",0.999999946997177,"6",0.880797077977882,"6",1,"6",0.855,"6",0.686589343324968,"6",0.614285714285714,6,6,8,0,6,0
"726","6",0.812901818375146,"6",0.681547404629301,"6",0.999999999996094,"6",0.880797077977882,"6",1,"6",0.92,"11",0.428961638755312,"6",0.614285714285714,6,6,7,0,6,0
"727","6",0.815779171380999,"6",0.683996077919758,"6",0.999999999996121,"6",0.880797077977882,"6",1,"6",0.9,"6",0.634506891488471,"6",0.614285714285714,6,6,8,0,6,0
"728","6",0.762324889857739,"6",0.683996077919758,"6",0.999999999995827,"6",0.880797077977882,"6",1,"6",0.9,"6",0.810209997176771,"6",0.614285714285714,6,6,8,0,6,0
"729","2",0.499423704133,"2",0.73648260681115,"2",0.999999999977836,"2",0.880797077977882,"1",0.44,"2",0.4,"11",0.353355142732337,"1",0.277777777777778,2,2,5,0,2,0
"730","2",0.838772246679038,"2",0.931087560216096,"2",1,"2",0.997527376843365,"1",0.4,"2",0.575,"5",0.428171329745623,"1",0.277777777777778,2,2,5,0,2,0
"731","1",0.555249922812923,"1",0.270515004710538,"1",0.999999992570058,"1",0.880797077977882,"1",0.8,"1",0.495,"3",0.749460341654045,"1",0.277777777777778,9,1,7,1,1,1
"732","1",0.494387876351292,"1",0.369534949667183,"1",0.999730337484541,"1",0.880797077977882,"1",0.6,"1",0.535,"5",0.565825698064367,"1",0.326388888888889,9,1,7,1,1,1
"733","9",0.342402036873033,"1",0.588171074190905,"9",0.99761448859813,"9",0.5,"1",0.56,"1",0.31,"11",0.467691518399412,"1",0.326388888888889,9,1,4,1,9,0
"734","10",0.97813484510391,"10",0.917693617047642,"10",1,"10",0.999664649869534,"1",0.36,"10",0.52,"6",0.440791578201402,"11",0.454545454545455,1,10,5,1,10,1
"735","11",0.370470272948255,"11",0.290018567037478,"11",0.994502210663471,"1",0.5,"1",0.76,"3",0.35,"3",0.748132711328167,"1",0.277777777777778,3,1,3,1,11,1
"736","11",0.470754210818608,"10",0.566646664961727,"10",0.952599637951776,"6",0.0179862099620915,"11",0.92,"11",0.48,"11",0.482999825951701,"11",0.977272727272727,11,11,5,0,11,0
"737","1",0.452128890742884,"2",0.331783595641999,"2",0.614825465190391,"1",0.119202922022118,"1",0.72,"3",0.345,"3",0.587866249404693,"1",0.277777777777778,11,1,4,1,1,1
"738","1",0.362767433342773,"9",0.36291937491086,"6",0.94808436900871,"9",0.5,"1",0.64,"6",0.395,"6",0.592615561897567,"1",0.277777777777778,3,1,3,1,6,1
"739","3",0.337991973506899,"11",0.434059020323909,"3",0.999999607159593,"3",0.119202922022118,"1",0.4,"6",0.225,"6",0.58116191568007,"1",0.326388888888889,3,3,3,0,3,0
"740","6",0.368191035012087,"2",0.284855904992545,"1",0.964536438594704,"6",0.5,"6",0.52,"6",0.34,"1",0.832514993828954,"6",0.614285714285714,11,6,5,1,1,1
"741","6",0.835727110516268,"6",0.903883220434906,"6",0.999999999999624,"6",0.880797077977882,"6",1,"6",0.81,"11",0.465316009447964,"6",0.822916666666667,2,6,7,1,6,1
